order_id,order_date,ship_date,ship_mode,customer_id,region_id
CA-2022-101581,2022-10-22,2022-10-27,Standard Class,DW-13195,4
CA-2022-125451,2022-10-23,2022-10-24,First Class,AH-10075,2
CA-2022-117079,2022-10-23,2022-10-27,Standard Class,JR-15700,3
US-2022-105389,2022-10-23,2022-10-28,Second Class,DM-13015,1
CA-2022-139913,2022-10-23,2022-10-29,Standard Class,JC-16105,2
CA-2022-106068,2022-10-23,2022-10-28,Standard Class,RB-19330,1
CA-2022-144365,2022-10-24,2022-10-30,Standard Class,CS-11950,3
CA-2022-141705,2022-10-24,2022-10-26,First Class,PO-18850,1
CA-2022-155558,2022-10-26,2022-11-02,Standard Class,PG-18895,1
CA-2022-162173,2022-10-26,2022-11-01,Standard Class,OT-18730,3
US-2022-110646,2022-10-26,2022-10-31,Standard Class,JF-15190,2
CA-2022-115119,2022-10-26,2022-10-30,Standard Class,SC-20440,2
CA-2022-102729,2022-10-26,2022-10-31,Standard Class,BF-11215,1
CA-2022-110310,2022-10-27,2022-11-02,Standard Class,NB-18655,3
CA-2022-134880,2022-10-27,2022-11-01,Standard Class,TW-21025,4
CA-2022-127922,2022-10-27,2022-11-03,Standard Class,SH-19975,1
CA-2022-151225,2022-10-27,2022-10-29,First Class,JM-15655,4
CA-2022-130764,2022-10-27,2022-10-28,First Class,JO-15145,4
CA-2022-110373,2022-10-27,2022-10-30,Second Class,MA-17560,1
CA-2022-139353,2022-10-28,2022-10-30,Second Class,JM-15250,3
CA-2022-111262,2022-10-28,2022-11-01,Second Class,KH-16510,1
CA-2022-118367,2022-10-28,2022-11-02,Second Class,LO-17170,2
CA-2022-160661,2022-10-28,2022-11-01,Standard Class,SA-20830,2
CA-2022-160983,2022-10-29,2022-10-31,Second Class,GB-14530,2
CA-2022-155292,2022-10-30,2022-11-01,First Class,RD-19810,3
CA-2022-152583,2022-10-30,2022-10-30,Same Day,RA-19945,1
CA-2022-142622,2022-10-30,2022-11-02,First Class,JK-15625,4
CA-2022-152807,2022-10-30,2022-11-03,Standard Class,MC-18100,2
CA-2022-127285,2022-10-30,2022-11-06,Standard Class,MM-18055,4
CA-2022-123491,2022-10-30,2022-11-05,Standard Class,JK-15205,4
CA-2022-139661,2022-10-30,2022-11-03,Standard Class,JW-15220,4
CA-2022-131632,2022-10-31,2022-11-04,Standard Class,AH-10120,1
CA-2022-117114,2022-10-31,2022-11-05,Standard Class,CY-12745,1
CA-2022-104136,2022-11-01,2022-11-04,Second Class,SF-20065,2
CA-2022-123967,2022-11-01,2022-11-03,Second Class,SF-20200,4
CA-2022-127782,2022-11-02,2022-11-06,Standard Class,TH-21115,2
CA-2022-143567,2022-11-02,2022-11-05,Second Class,TB-21175,3
US-2022-145597,2022-11-02,2022-11-05,First Class,GG-14650,1
CA-2022-116358,2022-11-02,2022-11-06,Standard Class,KM-16225,1
US-2022-115609,2022-11-02,2022-11-07,Standard Class,CS-12505,4
CA-2022-164049,2022-11-02,2022-11-06,Standard Class,KH-16630,4
CA-2022-169005,2022-11-02,2022-11-06,Standard Class,BG-11035,3
CA-2022-167227,2022-11-02,2022-11-05,First Class,NP-18670,1
CA-2022-120061,2022-11-02,2022-11-07,Second Class,SR-20425,2
CA-2022-141425,2022-11-02,2022-11-06,Second Class,AR-10825,2
CA-2022-168179,2022-11-02,2022-11-07,Standard Class,JB-16000,4
US-2022-163790,2022-11-02,2022-11-04,Second Class,NL-18310,4
US-2022-168802,2022-11-03,2022-11-07,Standard Class,JO-15145,4
CA-2022-135419,2022-11-03,2022-11-09,Standard Class,BG-11740,4
CA-2022-126046,2022-11-03,2022-11-07,Standard Class,JC-16105,3
US-2022-110989,2022-11-03,2022-11-05,Second Class,EJ-14155,4
US-2022-105998,2022-11-03,2022-11-05,First Class,CR-12580,4
CA-2022-130834,2022-11-03,2022-11-06,Second Class,JM-16195,3
CA-2022-110429,2022-11-03,2022-11-08,Standard Class,DM-13015,2
CA-2022-100622,2022-11-03,2022-11-07,Standard Class,DK-13090,3
CA-2022-121615,2022-11-03,2022-11-09,Standard Class,DL-12925,1
CA-2022-143329,2022-11-03,2022-11-08,Standard Class,DL-13330,4
CA-2022-103009,2022-11-03,2022-11-05,Second Class,PJ-18835,3
CA-2022-153339,2022-11-03,2022-11-05,Second Class,DJ-13510,3
CA-2022-148320,2022-11-03,2022-11-08,Standard Class,PG-18895,4
US-2022-101518,2022-11-03,2022-11-08,Standard Class,PB-19105,2
CA-2022-161130,2022-11-03,2022-11-08,Standard Class,BF-11275,3
CA-2022-142636,2022-11-03,2022-11-07,Standard Class,KC-16675,4
US-2022-122672,2022-11-04,2022-11-09,Standard Class,HG-14965,2
CA-2022-147760,2022-11-04,2022-11-05,First Class,KL-16555,3
US-2022-168116,2022-11-04,2022-11-04,Same Day,GT-14635,3
CA-2022-159135,2022-11-04,2022-11-08,Standard Class,KM-16375,3
CA-2022-105144,2022-11-04,2022-11-11,Standard Class,SZ-20035,1
US-2022-156083,2022-11-04,2022-11-11,Standard Class,JL-15175,3
CA-2022-102610,2022-11-04,2022-11-08,Standard Class,CA-12265,3
CA-2022-121160,2022-11-04,2022-11-04,Same Day,FM-14290,1
CA-2022-102925,2022-11-05,2022-11-10,Second Class,CD-12280,2
CA-2022-118213,2022-11-05,2022-11-07,First Class,AB-10060,1
CA-2022-154732,2022-11-05,2022-11-07,First Class,AH-10195,1
US-2022-107272,2022-11-05,2022-11-12,Standard Class,TS-21610,4
CA-2022-157196,2022-11-05,2022-11-09,Standard Class,AA-10645,4
CA-2022-114258,2022-11-05,2022-11-10,Second Class,EM-13825,1
CA-2022-116225,2022-11-05,2022-11-09,Standard Class,SV-20935,2
US-2022-111745,2022-11-05,2022-11-06,First Class,RA-19885,4
CA-2022-144596,2022-11-06,2022-11-10,Standard Class,CD-11980,2
CA-2022-167941,2022-11-06,2022-11-09,Second Class,JF-15565,3
CA-2022-106691,2022-11-06,2022-11-12,Standard Class,CC-12370,1
US-2022-119319,2022-11-06,2022-11-09,Second Class,LC-17050,1
CA-2022-154109,2022-11-06,2022-11-11,Standard Class,ML-17410,2
US-2022-153948,2022-11-06,2022-11-06,Same Day,FM-14290,4
CA-2022-125290,2022-11-06,2022-11-10,Second Class,CC-12430,1
CA-2022-100013,2022-11-06,2022-11-11,Standard Class,ZC-21910,4
CA-2022-107720,2022-11-06,2022-11-13,Standard Class,VM-21685,2
CA-2022-107174,2022-11-06,2022-11-13,Standard Class,AB-10060,4
CA-2022-150504,2022-11-06,2022-11-12,Standard Class,HG-14845,1
CA-2022-154816,2022-11-06,2022-11-10,Standard Class,VB-21745,3
US-2022-109484,2022-11-06,2022-11-12,Standard Class,RB-19705,4
CA-2022-132346,2022-11-07,2022-11-11,Standard Class,PK-19075,2
CA-2022-152737,2022-11-07,2022-11-12,Standard Class,TS-21505,4
CA-2022-149888,2022-11-07,2022-11-13,Standard Class,EP-13915,2
CA-2022-163188,2022-11-07,2022-11-07,Same Day,EC-14050,1
CA-2022-122504,2022-11-07,2022-11-12,Second Class,DB-13270,4
CA-2022-113572,2022-11-07,2022-11-11,Standard Class,FP-14320,2
CA-2022-113460,2022-11-07,2022-11-09,Second Class,KN-16390,2
CA-2022-155621,2022-11-08,2022-11-13,Standard Class,KN-16450,2
CA-2022-143658,2022-11-08,2022-11-13,Second Class,SR-20425,2
CA-2022-152912,2022-11-09,2022-11-12,Second Class,BM-11650,2
US-2022-141852,2022-11-09,2022-11-14,Standard Class,JE-15745,4
CA-2022-158246,2022-11-09,2022-11-11,First Class,JB-15400,4
CA-2022-159667,2022-11-09,2022-11-13,Standard Class,PM-19135,3
CA-2022-159597,2022-11-09,2022-11-14,Standard Class,MC-17590,4
CA-2022-161018,2022-11-09,2022-11-11,Second Class,PN-18775,2
CA-2022-119494,2022-11-09,2022-11-13,Standard Class,JE-15610,4
US-2022-128447,2022-11-10,2022-11-17,Standard Class,MC-17845,4
CA-2022-163874,2022-11-10,2022-11-12,Second Class,NC-18535,4
CA-2022-137624,2022-11-10,2022-11-17,Standard Class,ME-17320,4
US-2022-155425,2022-11-10,2022-11-11,First Class,AB-10600,4
CA-2022-141138,2022-11-10,2022-11-16,Standard Class,GH-14425,4
CA-2022-142671,2022-11-10,2022-11-14,Second Class,DR-12940,3
CA-2022-104640,2022-11-10,2022-11-16,Standard Class,FH-14275,2
CA-2022-162096,2022-11-10,2022-11-10,Same Day,TB-21190,4
CA-2022-161739,2022-11-10,2022-11-15,Second Class,EB-13750,1
CA-2022-167976,2022-11-11,2022-11-14,Second Class,JL-15505,1
CA-2022-158561,2022-11-11,2022-11-16,Second Class,BB-11545,3
CA-2022-143455,2022-11-11,2022-11-18,Standard Class,ML-17755,2
CA-2022-115448,2022-11-11,2022-11-14,First Class,MH-18025,3
CA-2022-110842,2022-11-11,2022-11-16,Standard Class,GA-14725,4
CA-2022-150959,2022-11-11,2022-11-13,First Class,TD-20995,1
CA-2022-154137,2022-11-11,2022-11-17,Standard Class,MT-17815,2
US-2022-116491,2022-11-11,2022-11-13,First Class,PG-18820,1
CA-2022-120327,2022-11-11,2022-11-16,Standard Class,WB-21850,1
CA-2022-157483,2022-11-11,2022-11-18,Standard Class,EP-13915,1
CA-2022-143217,2022-11-11,2022-11-17,Standard Class,CG-12040,1
CA-2022-148985,2022-11-11,2022-11-15,Second Class,TB-21190,4
CA-2022-164168,2022-11-12,2022-11-18,Standard Class,LS-16975,1
CA-2022-166835,2022-11-12,2022-11-14,Second Class,DK-13375,2
CA-2022-134915,2022-11-12,2022-11-12,Same Day,EM-14140,4
CA-2022-122644,2022-11-12,2022-11-17,Standard Class,SF-20965,2
US-2022-116659,2022-11-12,2022-11-12,Same Day,NG-18355,2
CA-2022-164364,2022-11-12,2022-11-16,Standard Class,CS-12355,4
US-2022-136707,2022-11-12,2022-11-15,First Class,JE-15610,4
CA-2022-149944,2022-11-12,2022-11-16,Second Class,MB-17305,4
CA-2022-154088,2022-11-12,2022-11-17,Standard Class,LB-16735,3
CA-2022-134978,2022-11-12,2022-11-15,Second Class,EB-13705,2
US-2022-125808,2022-11-12,2022-11-15,Second Class,EP-13915,4
CA-2022-130386,2022-11-12,2022-11-18,Standard Class,NG-18430,1
CA-2022-160514,2022-11-12,2022-11-16,Standard Class,DB-13120,4
US-2022-132220,2022-11-12,2022-11-16,Standard Class,DJ-13510,4
US-2022-165344,2022-11-13,2022-11-15,First Class,SB-20290,2
US-2022-153633,2022-11-13,2022-11-18,Second Class,TC-21295,3
CA-2022-113873,2022-11-13,2022-11-19,Standard Class,KE-16420,1
US-2022-140312,2022-11-13,2022-11-19,Standard Class,KL-16645,4
CA-2022-159156,2022-11-13,2022-11-16,First Class,KB-16600,2
CA-2022-122490,2022-11-13,2022-11-18,Standard Class,TT-21070,4
CA-2022-165204,2022-11-13,2022-11-16,Second Class,MN-17935,3
US-2022-124926,2022-11-13,2022-11-18,Second Class,ME-17320,1
CA-2022-123624,2022-11-13,2022-11-17,Second Class,SE-20110,4
CA-2022-112844,2022-11-13,2022-11-16,Second Class,SP-20620,2
CA-2022-160416,2022-11-13,2022-11-18,Second Class,AD-10180,2
CA-2022-133620,2022-11-13,2022-11-18,Standard Class,EM-14065,2
US-2022-119662,2022-11-13,2022-11-16,First Class,CS-12400,1
US-2022-102904,2022-11-13,2022-11-20,Standard Class,CB-12025,3
CA-2022-137323,2022-11-14,2022-11-18,Second Class,PW-19030,2
US-2022-136679,2022-11-14,2022-11-18,Standard Class,XP-21865,1
US-2022-118157,2022-11-14,2022-11-17,First Class,AW-10930,1
CA-2022-152142,2022-11-14,2022-11-19,Standard Class,LW-16990,4
CA-2022-106943,2022-11-14,2022-11-19,Standard Class,FO-14305,2
CA-2022-142489,2022-11-14,2022-11-16,Second Class,TC-21295,1
CA-2022-138611,2022-11-14,2022-11-17,Second Class,CK-12595,2
CA-2022-124261,2022-11-14,2022-11-19,Standard Class,JE-15715,4
CA-2022-108112,2022-11-15,2022-11-20,Standard Class,DK-12895,3
CA-2022-137022,2022-11-16,2022-11-22,Standard Class,SW-20275,4
CA-2022-121678,2022-11-16,2022-11-20,Second Class,BM-11650,2
US-2022-107888,2022-11-16,2022-11-19,First Class,CC-12220,4
US-2022-157896,2022-11-16,2022-11-16,Same Day,CB-12415,2
CA-2022-160633,2022-11-16,2022-11-21,Standard Class,BS-11380,2
US-2022-114657,2022-11-16,2022-11-21,Standard Class,MH-18115,2
CA-2022-100601,2022-11-16,2022-11-20,Standard Class,JK-15370,4
CA-2022-122945,2022-11-16,2022-11-22,Standard Class,MB-18085,4
US-2022-118598,2022-11-16,2022-11-16,Same Day,CM-12190,2
CA-2022-108091,2022-11-16,2022-11-21,Standard Class,EK-13795,4
CA-2022-157448,2022-11-16,2022-11-20,Standard Class,LC-16885,4
CA-2022-136308,2022-11-16,2022-11-16,Same Day,MW-18235,4
CA-2022-118122,2022-11-17,2022-11-24,Standard Class,GG-14650,4
CA-2022-158120,2022-11-17,2022-11-21,Standard Class,KH-16330,4
US-2022-116505,2022-11-17,2022-11-21,Second Class,TB-21625,2
CA-2022-100902,2022-11-17,2022-11-21,Standard Class,CK-12595,3
CA-2022-138163,2022-11-17,2022-11-20,First Class,XP-21865,2
CA-2022-163629,2022-11-17,2022-11-21,Standard Class,RA-19885,3
CA-2022-165687,2022-11-17,2022-11-23,Standard Class,CS-12355,3
CA-2022-141719,2022-11-17,2022-11-21,Second Class,EG-13900,1
CA-2022-166709,2022-11-17,2022-11-22,Standard Class,HL-15040,2
CA-2022-128265,2022-11-17,2022-11-22,Second Class,VW-21775,2
US-2022-155866,2022-11-17,2022-11-21,Standard Class,CC-12370,2
CA-2022-124674,2022-11-17,2022-11-23,Standard Class,JB-16000,1
CA-2022-160122,2022-11-18,2022-11-23,Standard Class,RD-19930,1
CA-2022-104864,2022-11-18,2022-11-23,Second Class,JS-15685,3
US-2022-132444,2022-11-18,2022-11-21,First Class,CD-12280,4
US-2022-158946,2022-11-18,2022-11-23,Standard Class,JW-15220,2
CA-2022-107825,2022-11-18,2022-11-18,Same Day,NB-18655,1
CA-2022-143434,2022-11-18,2022-11-24,Standard Class,ME-17320,1
CA-2022-104913,2022-11-18,2022-11-22,Standard Class,DK-13090,2
CA-2022-167871,2022-11-18,2022-11-23,Standard Class,AF-10870,3
CA-2022-168858,2022-11-19,2022-11-23,Standard Class,JD-16150,2
CA-2022-143021,2022-11-19,2022-11-19,Same Day,AP-10720,2
CA-2022-112529,2022-11-19,2022-11-21,First Class,SC-20770,1
US-2022-152380,2022-11-19,2022-11-23,Standard Class,JH-15910,1
CA-2022-158876,2022-11-19,2022-11-21,Second Class,AB-10150,1
CA-2022-162929,2022-11-19,2022-11-22,First Class,AS-10135,2
CA-2022-126242,2022-11-19,2022-11-24,Standard Class,MC-18100,4
CA-2022-131254,2022-11-19,2022-11-21,First Class,NC-18415,1
CA-2022-110926,2022-11-19,2022-11-23,Standard Class,DD-13570,3
CA-2022-146458,2022-11-19,2022-11-22,Second Class,RB-19435,3
CA-2022-121468,2022-11-19,2022-11-20,First Class,KD-16345,4
CA-2022-101042,2022-11-19,2022-11-23,Standard Class,AB-10105,3
US-2022-137491,2022-11-19,2022-11-25,Standard Class,LC-16930,1
US-2022-139969,2022-11-19,2022-11-26,Standard Class,AF-10870,1
US-2022-108014,2022-11-19,2022-11-25,Standard Class,JH-15430,2
CA-2022-111556,2022-11-20,2022-11-22,First Class,CD-11920,2
CA-2022-118731,2022-11-20,2022-11-22,Second Class,LP-17080,4
CA-2022-120404,2022-11-20,2022-11-24,Second Class,KH-16330,2
US-2022-110996,2022-11-20,2022-11-25,Standard Class,KA-16525,4
CA-2022-103499,2022-11-20,2022-11-24,Standard Class,ES-14020,3
CA-2022-146724,2022-11-20,2022-11-27,Standard Class,HG-15025,1
US-2022-161193,2022-11-20,2022-11-26,Standard Class,BT-11680,2
CA-2022-121818,2022-11-20,2022-11-21,First Class,JH-15430,3
CA-2022-154123,2022-11-20,2022-11-25,Standard Class,SC-20050,3
CA-2022-110443,2022-11-21,2022-11-25,Standard Class,CK-12205,4
CA-2022-103380,2022-11-21,2022-11-25,Standard Class,BF-11005,4
CA-2022-157420,2022-11-21,2022-11-21,Same Day,HZ-14950,1
CA-2022-142888,2022-11-21,2022-11-25,Standard Class,BP-11230,4
CA-2022-105130,2022-11-21,2022-11-25,Standard Class,PJ-18835,4
CA-2022-107874,2022-11-21,2022-11-25,Standard Class,SW-20275,2
CA-2022-100811,2022-11-21,2022-11-24,First Class,CC-12475,2
CA-2022-144036,2022-11-22,2022-11-26,Standard Class,FO-14305,1
CA-2022-166919,2022-11-23,2022-11-27,Standard Class,AH-10210,1
CA-2022-149160,2022-11-23,2022-11-26,Second Class,JM-15265,1
CA-2022-156622,2022-11-23,2022-11-26,First Class,JP-15460,1
CA-2022-167017,2022-11-23,2022-11-25,First Class,DC-12850,1
CA-2022-119004,2022-11-23,2022-11-28,Standard Class,JM-15250,3
CA-2022-103156,2022-11-23,2022-11-24,First Class,TD-20995,2
CA-2022-119746,2022-11-23,2022-11-27,Standard Class,CM-12385,1
CA-2022-148992,2022-11-23,2022-11-27,Standard Class,CS-12250,1
CA-2022-107832,2022-11-23,2022-11-26,Second Class,FH-14275,2
CA-2022-168641,2022-11-24,2022-12-01,Standard Class,KA-16525,2
CA-2022-101945,2022-11-24,2022-11-28,Standard Class,GT-14710,1
CA-2022-131366,2022-11-24,2022-11-29,Standard Class,SC-20440,2
US-2022-128118,2022-11-24,2022-12-01,Standard Class,MY-17380,3
CA-2022-169894,2022-11-24,2022-11-29,Second Class,MV-17485,4
CA-2022-103765,2022-11-24,2022-11-30,Standard Class,JG-15310,1
CA-2022-137505,2022-11-24,2022-11-24,Same Day,BP-11290,4
CA-2022-146535,2022-11-24,2022-11-30,Standard Class,FM-14290,3
CA-2022-166436,2022-11-24,2022-11-28,Standard Class,TS-21370,2
CA-2022-128300,2022-11-24,2022-11-26,Second Class,RS-19765,3
CA-2022-105543,2022-11-24,2022-11-24,Same Day,BG-11695,1
CA-2022-162250,2022-11-24,2022-11-24,Same Day,PR-18880,4
CA-2022-153654,2022-11-24,2022-11-26,Second Class,MD-17860,3
CA-2022-164028,2022-11-24,2022-11-30,Standard Class,JL-15835,4
CA-2022-123701,2022-11-24,2022-11-27,First Class,PG-18820,4
CA-2022-155159,2022-11-25,2022-11-29,Second Class,DL-13315,3
CA-2022-150266,2022-11-25,2022-11-30,Standard Class,RO-19780,1
CA-2022-101665,2022-11-25,2022-12-01,Standard Class,TZ-21580,4
CA-2022-161459,2022-11-25,2022-11-29,Second Class,EB-13750,4
CA-2022-124765,2022-11-25,2022-11-30,Standard Class,HZ-14950,3
CA-2022-129000,2022-11-25,2022-11-27,Second Class,SZ-20035,1
US-2022-133312,2022-11-25,2022-11-29,Standard Class,BD-11500,4
US-2022-109610,2022-11-25,2022-11-30,Second Class,BS-11590,3
CA-2022-155957,2022-11-26,2022-11-30,Standard Class,CC-12610,2
CA-2022-141439,2022-11-26,2022-12-01,Standard Class,TT-21460,1
CA-2022-135307,2022-11-26,2022-11-27,First Class,LS-17245,1
CA-2022-155607,2022-11-26,2022-11-30,Standard Class,FG-14260,2
CA-2022-100097,2022-11-26,2022-11-29,Second Class,MN-17935,2
CA-2022-122700,2022-11-26,2022-11-30,Standard Class,LT-17110,2
CA-2022-130526,2022-11-26,2022-11-29,First Class,GT-14755,1
CA-2022-165029,2022-11-26,2022-11-30,Standard Class,AH-10075,3
CA-2022-159506,2022-11-27,2022-12-02,Standard Class,JR-16210,1
CA-2022-101245,2022-11-27,2022-12-03,Standard Class,LW-16990,4
CA-2022-107125,2022-11-27,2022-12-02,Standard Class,BD-11320,4
CA-2022-103352,2022-11-27,2022-11-30,Second Class,RP-19390,2
CA-2022-132185,2022-11-27,2022-12-02,Standard Class,DB-13615,3
CA-2022-102519,2022-11-27,2022-11-29,First Class,BM-11650,1
CA-2022-133207,2022-11-27,2022-12-03,Standard Class,DO-13645,4
CA-2022-117702,2022-11-28,2022-12-04,Standard Class,LS-16975,2
US-2022-110576,2022-11-28,2022-12-02,Standard Class,RB-19795,2
CA-2022-121538,2022-11-28,2022-12-01,First Class,RH-19495,4
CA-2022-123372,2022-11-28,2022-12-02,Standard Class,DG-13300,2
CA-2022-131303,2022-11-28,2022-12-02,Standard Class,EP-13915,4
CA-2022-108035,2022-11-29,2022-12-03,Standard Class,TT-21070,3
US-2022-148768,2022-11-30,2022-12-02,Second Class,PN-18775,3
CA-2022-111689,2022-11-30,2022-12-02,Second Class,HP-14815,2
CA-2022-105333,2022-11-30,2022-12-04,Standard Class,VP-21730,2
US-2022-120089,2022-11-30,2022-11-30,Same Day,ML-17755,2
CA-2022-119305,2022-11-30,2022-12-04,Standard Class,SW-20275,3
CA-2022-102267,2022-11-30,2022-12-04,Standard Class,SC-20800,1
CA-2022-137365,2022-11-30,2022-12-03,Second Class,BP-11095,1
US-2022-165456,2022-11-30,2022-12-03,First Class,TB-21625,2
CA-2022-116645,2022-11-30,2022-12-04,Standard Class,ME-17725,2
CA-2022-107314,2022-11-30,2022-12-03,First Class,MZ-17335,4
CA-2022-142090,2022-11-30,2022-12-07,Standard Class,SC-20380,3
CA-2022-145233,2022-12-01,2022-12-05,Standard Class,DV-13465,4
CA-2022-166926,2022-12-01,2022-12-08,Standard Class,SO-20335,4
CA-2022-135860,2022-12-01,2022-12-07,Standard Class,JH-15985,1
CA-2022-138618,2022-12-01,2022-12-08,Standard Class,MY-17380,1
CA-2022-145660,2022-12-01,2022-12-03,First Class,MG-17650,2
CA-2022-143245,2022-12-01,2022-12-06,Standard Class,AD-10180,2
CA-2022-127313,2022-12-01,2022-12-04,First Class,RA-19285,2
CA-2022-101805,2022-12-01,2022-12-06,Standard Class,SH-19975,4
CA-2022-113355,2022-12-01,2022-12-05,Standard Class,SJ-20215,1
CA-2022-163139,2022-12-01,2022-12-03,Second Class,CC-12670,2
CA-2022-144862,2022-12-01,2022-12-05,Standard Class,EH-14005,2
CA-2022-118542,2022-12-01,2022-12-05,Standard Class,CC-12550,4
CA-2022-122539,2022-12-01,2022-12-05,Standard Class,SC-20305,2
CA-2022-103968,2022-12-01,2022-12-07,Standard Class,ML-17755,4
CA-2022-155089,2022-12-02,2022-12-06,Standard Class,DB-12910,3
CA-2022-102379,2022-12-02,2022-12-06,Standard Class,BB-11545,4
CA-2022-167395,2022-12-02,2022-12-04,First Class,KM-16720,2
US-2022-112347,2022-12-02,2022-12-06,Standard Class,BS-11380,4
CA-2022-116715,2022-12-02,2022-12-05,First Class,VW-21775,4
CA-2022-164917,2022-12-02,2022-12-07,Standard Class,MK-17905,3
CA-2022-104108,2022-12-02,2022-12-09,Standard Class,RP-19855,1
US-2022-147221,2022-12-02,2022-12-04,Second Class,JS-16030,1
CA-2022-109701,2022-12-02,2022-12-03,Same Day,AM-10360,4
CA-2022-157469,2022-12-02,2022-12-07,Standard Class,ES-14080,2
CA-2022-155075,2022-12-02,2022-12-09,Standard Class,GW-14605,2
CA-2022-160885,2022-12-02,2022-12-06,Standard Class,JK-16090,1
CA-2022-143756,2022-12-02,2022-12-05,First Class,ME-17725,3
CA-2022-147767,2022-12-02,2022-12-02,Same Day,SV-20935,4
US-2022-108063,2022-12-02,2022-12-05,First Class,AS-10090,3
CA-2022-165715,2022-12-02,2022-12-08,Standard Class,BG-11035,3
CA-2022-118017,2022-12-03,2022-12-06,Second Class,LC-16870,4
CA-2022-148691,2022-12-03,2022-12-09,Standard Class,CS-12460,2
CA-2022-143126,2022-12-03,2022-12-07,Second Class,CM-12655,4
CA-2022-103415,2022-12-03,2022-12-08,Standard Class,MV-17485,1
CA-2022-136875,2022-12-03,2022-12-03,Same Day,TC-21295,4
CA-2022-123071,2022-12-03,2022-12-06,First Class,CC-12550,1
US-2022-149510,2022-12-03,2022-12-10,Standard Class,MC-17575,3
CA-2022-128699,2022-12-03,2022-12-05,Second Class,ND-18370,3
US-2022-107384,2022-12-04,2022-12-08,Standard Class,TP-21130,1
CA-2022-117667,2022-12-04,2022-12-09,Standard Class,MS-17980,2
CA-2022-109183,2022-12-04,2022-12-09,Standard Class,LR-16915,3
CA-2022-118003,2022-12-04,2022-12-10,Standard Class,DO-13645,2
CA-2022-156412,2022-12-04,2022-12-08,Standard Class,CM-12160,2
CA-2022-160031,2022-12-04,2022-12-07,Second Class,LT-16765,2
CA-2022-153227,2022-12-04,2022-12-06,First Class,CS-12250,4
CA-2022-147550,2022-12-04,2022-12-05,First Class,KE-16420,2
CA-2022-152660,2022-12-04,2022-12-09,Standard Class,CB-12415,1
CA-2022-139773,2022-12-04,2022-12-04,Same Day,DV-13045,2
CA-2022-130351,2022-12-05,2022-12-08,First Class,RB-19570,1
CA-2022-104066,2022-12-05,2022-12-10,Standard Class,QJ-19255,2
CA-2022-131212,2022-12-05,2022-12-09,Standard Class,AB-10165,4
